PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
"PEARL, PRECS, SEMIPRECS STONES",,INDONESIA,31.0,0.55
"PEARL, PRECS, SEMIPRECS STONES",,IRELAND,281.0,1.34
"PEARL, PRECS, SEMIPRECS STONES",,ISRAEL,1401.0,995.38
"PEARL, PRECS, SEMIPRECS STONES",,ITALY,4600.0,2.85
"PEARL, PRECS, SEMIPRECS STONES",,JAPAN,40.0,19.3
"PEARL, PRECS, SEMIPRECS STONES",,KENYA,14.0,2.78
"PEARL, PRECS, SEMIPRECS STONES",,KOREA DP RP,340.0,0.0
"PEARL, PRECS, SEMIPRECS STONES",,KOREA RP,175.0,0.76
"PEARL, PRECS, SEMIPRECS STONES",,LATVIA,220.0,0.0
"PEARL, PRECS, SEMIPRECS STONES",,LEBANON,9.0,0.03
"PEARL, PRECS, SEMIPRECS STONES",,LESOTHO,16277.0,89.37
"PEARL, PRECS, SEMIPRECS STONES",,LIBERIA,520.0,0.04
"PEARL, PRECS, SEMIPRECS STONES",,MADAGASCAR,857.0,38.35
"PEARL, PRECS, SEMIPRECS STONES",,MALAWI,1.0,0.04
"PEARL, PRECS, SEMIPRECS STONES",,MALAYSIA,511.0,0.49
"PEARL, PRECS, SEMIPRECS STONES",,MALI,1050.0,0.0
"PEARL, PRECS, SEMIPRECS STONES",,MAURITIUS,595.0,0.52
"PEARL, PRECS, SEMIPRECS STONES",,MEXICO,28.0,0.07
"PEARL, PRECS, SEMIPRECS STONES",,MONACO,635.0,0.08
"PEARL, PRECS, SEMIPRECS STONES",,MOROCCO,1462.0,0.04
"PEARL, PRECS, SEMIPRECS STONES",,MOZAMBIQUE,5199.0,19.51
"PEARL, PRECS, SEMIPRECS STONES",,NAMIBIA,120.0,53.65
"PEARL, PRECS, SEMIPRECS STONES",,NETHERLAND,100.0,0.06
"PEARL, PRECS, SEMIPRECS STONES",,NETHERLANDANTIL,1408.0,0.78
"PEARL, PRECS, SEMIPRECS STONES",,NIGERIA,116.0,2.01
"PEARL, PRECS, SEMIPRECS STONES",,OMAN,,0.01
"PEARL, PRECS, SEMIPRECS STONES",,PAKISTAN IR,,0.26
"PEARL, PRECS, SEMIPRECS STONES",,PERU,,0.12
"PEARL, PRECS, SEMIPRECS STONES",,POLAND,,0.0
"PEARL, PRECS, SEMIPRECS STONES",,PORTUGAL,,0.01
"PEARL, PRECS, SEMIPRECS STONES",,RUSSIA,,3508.12
"PEARL, PRECS, SEMIPRECS STONES",,RWANDA,,0.19
"PEARL, PRECS, SEMIPRECS STONES",,SAUDI ARAB,,0.0
"PEARL, PRECS, SEMIPRECS STONES",,SENEGAL,,0.0
"PEARL, PRECS, SEMIPRECS STONES",,SIERRA LEONE,,1.12
"PEARL, PRECS, SEMIPRECS STONES",,SINGAPORE,,275.0
"PEARL, PRECS, SEMIPRECS STONES",,SOMALIA,,0.01
"PEARL, PRECS, SEMIPRECS STONES",,SOUTH AFRICA,,423.41
"PEARL, PRECS, SEMIPRECS STONES",,SPAIN,,6.45
"PEARL, PRECS, SEMIPRECS STONES",,SRI LANKA DSR,,9.67
"PEARL, PRECS, SEMIPRECS STONES",,SWEDEN,,0.08
"PEARL, PRECS, SEMIPRECS STONES",,SWITZERLAND,,34.3
"PEARL, PRECS, SEMIPRECS STONES",,TAIWAN,,0.59
"PEARL, PRECS, SEMIPRECS STONES",,TANZANIA REP,,16.23
"PEARL, PRECS, SEMIPRECS STONES",,THAILAND,,100.38
"PEARL, PRECS, SEMIPRECS STONES",,TURKEY,,0.82
"PEARL, PRECS, SEMIPRECS STONES",,U ARAB EMTS,,5107.66
"PEARL, PRECS, SEMIPRECS STONES",,U K,,204.0
"PEARL, PRECS, SEMIPRECS STONES",,U S A,,479.9
"PEARL, PRECS, SEMIPRECS STONES",,UKRAINE,,0.0
"PEARL, PRECS, SEMIPRECS STONES",,UNSPECIFIED,,8037.52
"PEARL, PRECS, SEMIPRECS STONES",,URUGUAY,,0.03
"PEARL, PRECS, SEMIPRECS STONES",,VIETNAM SOC REP,,0.06
"PEARL, PRECS, SEMIPRECS STONES",,ZAMBIA,,184.91
"PEARL, PRECS, SEMIPRECS STONES",,ZIMBABWE,,50.6
GOLD,KGS,AUSTRALIA,,570.8
GOLD,KGS,BELGIUM,,0.11
GOLD,KGS,BOLIVIA,,662.88
GOLD,KGS,BRAZIL,,255.93
GOLD,KGS,BURKINA FASO,,536.67
GOLD,KGS,CANADA,,57.58
GOLD,KGS,CHINA P RP,,76.53
GOLD,KGS,COLOMBIA,,302.15
GOLD,KGS,CONGO P REP,,23.39
GOLD,KGS,CZECH REPUBLIC,,0.0
GOLD,KGS,DOMINIC REP,,583.62
GOLD,KGS,ECUADOR,,3.21
GOLD,KGS,FIJI IS,,0.32
GOLD,KGS,FRANCE,,0.04
GOLD,KGS,GERMANY,,18.73
GOLD,KGS,GHANA,,2392.29
GOLD,KGS,GUINEA,,399.47
GOLD,KGS,HONG KONG,,710.49
GOLD,KGS,INDONESIA,,134.32
GOLD,KGS,ITALY,,4.77
GOLD,KGS,JAPAN,,0.93
GOLD,KGS,KOREA RP,,1.46
GOLD,KGS,LAO PD RP,,117.55
GOLD,KGS,MALAYSIA,,0.28
GOLD,KGS,MALI,,29.84
GOLD,KGS,MEXICO,,37.34
GOLD,KGS,PAPUA N GNA,,3.62
GOLD,KGS,PERU,,1775.29
GOLD,KGS,PHILIPPINES,,48.0
GOLD,KGS,QATAR,,2.49
GOLD,KGS,RUSSIA,,3.42
GOLD,KGS,SINGAPORE,,116.75
GOLD,KGS,SOUTH AFRICA,,1276.6
GOLD,KGS,SPAIN,,4.72
GOLD,KGS,SWITZERLAND,,17162.23
GOLD,KGS,TAIWAN,,0.34
GOLD,KGS,TANZANIA REP,,578.82
GOLD,KGS,THAILAND,,0.01
GOLD,KGS,TURKEY,,52.09
GOLD,KGS,U ARAB EMTS,,3535.69
GOLD,KGS,U K,,76.54
GOLD,KGS,U S A,,2099.89
SILVER,KGS,AUSTRALIA,,49.53
SILVER,KGS,BELGIUM,,1.64
SILVER,KGS,BRAZIL,,0.03
SILVER,KGS,CANADA,,0.04
SILVER,KGS,CHILE,,2.76
SILVER,KGS,CHINA P RP,,326.31
SILVER,KGS,DENMARK,,0.04
SILVER,KGS,FRANCE,,0.42
SILVER,KGS,GERMANY,,40.76
SILVER,KGS,GUINEA,,0.0
SILVER,KGS,HONG KONG,,1395.34
SILVER,KGS,HUNGARY,,0.0
SILVER,KGS,INDONESIA,,21.6
SILVER,KGS,ISRAEL,,0.01
SILVER,KGS,ITALY,,21.54
SILVER,KGS,JAPAN,,0.55
SILVER,KGS,KAZAKHSTAN,,22.16
SILVER,KGS,KOREA DP RP,,0.01
SILVER,KGS,KOREA RP,,25.42
SILVER,KGS,LAO PD RP,,5.43
SILVER,KGS,MALAYSIA,,0.0
SILVER,KGS,NETHERLAND,,76.47
SILVER,KGS,PERU,17508.0,0.29
SILVER,KGS,PHILIPPINES,3364.0,0.26
SILVER,KGS,POLAND,195.0,12.21
SILVER,KGS,RUSSIA,238.0,400.12
SILVER,KGS,SERBIA,28240.0,2.39
SILVER,KGS,SINGAPORE,8267.0,87.8
SILVER,KGS,SOUTH AFRICA,105.0,4.96
SILVER,KGS,SPAIN,43241.0,0.04
SILVER,KGS,SWEDEN,78.0,1.11
SILVER,KGS,SWITZERLAND,6898.0,45.51
SILVER,KGS,TAIWAN,81986.0,11.6
SILVER,KGS,THAILAND,11880.0,3.21
SILVER,KGS,TURKEY,8521.0,2.08
SILVER,KGS,U ARAB EMTS,8877.0,11.49
SILVER,KGS,U K,28580.0,553.64
SILVER,KGS,U S A,10.0,21.72
SILVER,KGS,UNSPECIFIED,40079.0,0.06
SILVER,KGS,UZBEKISTAN,940.0,65.24
OTHER PRECIOUS AND BASE METALS,,AUSTRALIA,21.0,0.01
OTHER PRECIOUS AND BASE METALS,,BELGIUM,1831.0,16.94
OTHER PRECIOUS AND BASE METALS,,CHINA P RP,200.0,0.05
OTHER PRECIOUS AND BASE METALS,,CZECH REPUBLIC,3.0,0.63
OTHER PRECIOUS AND BASE METALS,,EGYPT A RP,0.0,1.99
OTHER PRECIOUS AND BASE METALS,,FRANCE,377.0,0.03
OTHER PRECIOUS AND BASE METALS,,GERMANY,2.0,48.25
OTHER PRECIOUS AND BASE METALS,,HONG KONG,2062.0,0.3
OTHER PRECIOUS AND BASE METALS,,IRAN,1686.0,6.89
OTHER PRECIOUS AND BASE METALS,,ITALY,27.0,10.93
OTHER PRECIOUS AND BASE METALS,,JAPAN,5549.0,4.85
OTHER PRECIOUS AND BASE METALS,,NORWAY,103840.0,4.64
OTHER PRECIOUS AND BASE METALS,,RUSSIA,174.0,35.81
OTHER PRECIOUS AND BASE METALS,,SINGAPORE,216.0,10.74
OTHER PRECIOUS AND BASE METALS,,SOUTH AFRICA,262.0,108.73
OTHER PRECIOUS AND BASE METALS,,SPAIN,159.0,0.44
OTHER PRECIOUS AND BASE METALS,,SRI LANKA DSR,5889.0,0.03
OTHER PRECIOUS AND BASE METALS,,SWEDEN,499811.0,0.0
OTHER PRECIOUS AND BASE METALS,,SWITZERLAND,100.0,8.3
OTHER PRECIOUS AND BASE METALS,,TAIWAN,4255.0,0.0
OTHER PRECIOUS AND BASE METALS,,THAILAND,51812.0,0.08
OTHER PRECIOUS AND BASE METALS,,TUNISIA,25236.0,2.23
OTHER PRECIOUS AND BASE METALS,,U ARAB EMTS,69968.0,0.79
OTHER PRECIOUS AND BASE METALS,,U K,11.0,78.16
OTHER PRECIOUS AND BASE METALS,,U S A,4027.0,15.96
OTHER PRECIOUS AND BASE METALS,,UNSPECIFIED,2885.0,3.56
GOLD AND OTH PRECS METL JWLERY,,AUSTRALIA,5042.0,3.4
GOLD AND OTH PRECS METL JWLERY,,AUSTRIA,1819934.0,0.06
GOLD AND OTH PRECS METL JWLERY,,BAHARAIN IS,537463.0,1.41
GOLD AND OTH PRECS METL JWLERY,,BANGLADESH PR,93864.0,0.0
GOLD AND OTH PRECS METL JWLERY,,BELARUS,5002.0,0.01
GOLD AND OTH PRECS METL JWLERY,,BELGIUM,623311.0,1.97
GOLD AND OTH PRECS METL JWLERY,,BRAZIL,1.0,0.07
GOLD AND OTH PRECS METL JWLERY,,CANADA,867.0,3.11
GOLD AND OTH PRECS METL JWLERY,,CHINA P RP,7861.0,6.24
GOLD AND OTH PRECS METL JWLERY,,CZECH REPUBLIC,12000.0,0.01
GOLD AND OTH PRECS METL JWLERY,,DENMARK,2.0,0.15
GOLD AND OTH PRECS METL JWLERY,,FIJI IS,56693.0,0.01
GOLD AND OTH PRECS METL JWLERY,,FINLAND,452281.0,0.04
GOLD AND OTH PRECS METL JWLERY,,FRANCE,73013.0,2.49
GOLD AND OTH PRECS METL JWLERY,,GERMANY,0.0,5.37
GOLD AND OTH PRECS METL JWLERY,,GREECE,68.0,0.0
GOLD AND OTH PRECS METL JWLERY,,HONG KONG,36000.0,61.0
GOLD AND OTH PRECS METL JWLERY,,ICELAND,1791.0,0.01
GOLD AND OTH PRECS METL JWLERY,,INDONESIA,741636.0,11.47
GOLD AND OTH PRECS METL JWLERY,,IRELAND,50165.0,0.32
GOLD AND OTH PRECS METL JWLERY,,ISRAEL,2.0,0.08
GOLD AND OTH PRECS METL JWLERY,,ITALY,58.0,24.28
GOLD AND OTH PRECS METL JWLERY,,JAMAICA,161000.0,0.0
GOLD AND OTH PRECS METL JWLERY,,JAPAN,1472427.0,1.79
GOLD AND OTH PRECS METL JWLERY,,JORDAN,2000.0,0.0
GOLD AND OTH PRECS METL JWLERY,,KAZAKHSTAN,10.0,0.01
GOLD AND OTH PRECS METL JWLERY,,KOREA RP,443087.0,1413.26
GOLD AND OTH PRECS METL JWLERY,,KUWAIT,4008.0,0.8
GOLD AND OTH PRECS METL JWLERY,,LEBANON,6052.0,0.01
GOLD AND OTH PRECS METL JWLERY,,LITHUANIA,2.0,0.0
GOLD AND OTH PRECS METL JWLERY,,MADAGASCAR,15395.0,0.0
GOLD AND OTH PRECS METL JWLERY,,MALAYSIA,43076.0,0.12
GOLD AND OTH PRECS METL JWLERY,,MAURITIUS,850273.0,0.21
GOLD AND OTH PRECS METL JWLERY,,MEXICO,19996.0,0.01
GOLD AND OTH PRECS METL JWLERY,,MONACO,19536.0,0.01
GOLD AND OTH PRECS METL JWLERY,,MYANMAR,,0.03
GOLD AND OTH PRECS METL JWLERY,,NETHERLAND,,0.02
GOLD AND OTH PRECS METL JWLERY,,NEW ZEALAND,,0.0
GOLD AND OTH PRECS METL JWLERY,,NORWAY,,0.11
GOLD AND OTH PRECS METL JWLERY,,PANAMA REPUBLIC,,0.02
GOLD AND OTH PRECS METL JWLERY,,PERU,,0.0
GOLD AND OTH PRECS METL JWLERY,,PHILIPPINES,,0.0
GOLD AND OTH PRECS METL JWLERY,,POLAND,,0.03
GOLD AND OTH PRECS METL JWLERY,,PORTUGAL,,0.08
GOLD AND OTH PRECS METL JWLERY,,QATAR,,0.94
GOLD AND OTH PRECS METL JWLERY,,RUSSIA,,0.11
GOLD AND OTH PRECS METL JWLERY,,SAUDI ARAB,,0.09
GOLD AND OTH PRECS METL JWLERY,,SINGAPORE,,1.49
GOLD AND OTH PRECS METL JWLERY,,SOUTH AFRICA,,0.03
GOLD AND OTH PRECS METL JWLERY,,SPAIN,,3.49
GOLD AND OTH PRECS METL JWLERY,,SRI LANKA DSR,,0.04
GOLD AND OTH PRECS METL JWLERY,,SWEDEN,,0.5
GOLD AND OTH PRECS METL JWLERY,,SWITZERLAND,,3.74
GOLD AND OTH PRECS METL JWLERY,,TAIWAN,,0.0
GOLD AND OTH PRECS METL JWLERY,,TANZANIA REP,,0.0
GOLD AND OTH PRECS METL JWLERY,,THAILAND,,12.23
GOLD AND OTH PRECS METL JWLERY,,TURKEY,,941.68
GOLD AND OTH PRECS METL JWLERY,,U ARAB EMTS,,47.67
GOLD AND OTH PRECS METL JWLERY,,U K,,10.39
GOLD AND OTH PRECS METL JWLERY,,U S A,,144.76
GOLD AND OTH PRECS METL JWLERY,,UNSPECIFIED,,452.51
GOLD AND OTH PRECS METL JWLERY,,VIETNAM SOC REP,,0.39
GOLD AND OTH PRECS METL JWLERY,,ZAMBIA,,0.0
SPORTS GOODS,,AUSTRALIA,,1.03
SPORTS GOODS,,AUSTRIA,,0.22
SPORTS GOODS,,BANGLADESH PR,,0.0
SPORTS GOODS,,BELGIUM,,1.05
SPORTS GOODS,,BRAZIL,,0.02
SPORTS GOODS,,BULGARIA,,0.03
SPORTS GOODS,,CAMBODIA,,0.05
SPORTS GOODS,,CANADA,,1.46
SPORTS GOODS,,CHILE,,0.01
SPORTS GOODS,,CHINA P RP,,195.93
SPORTS GOODS,,COLOMBIA,,0.0
SPORTS GOODS,,CYPRUS,,0.07
SPORTS GOODS,,CZECH REPUBLIC,,0.65
SPORTS GOODS,,DENMARK,,0.15
SPORTS GOODS,,ECUADOR,,0.0
SPORTS GOODS,,ESTONIA,,0.06
SPORTS GOODS,,FINLAND,,0.03
SPORTS GOODS,,FRANCE,,1.32
SPORTS GOODS,,GEORGIA,,0.0
SPORTS GOODS,,GERMANY,,5.23
SPORTS GOODS,,GREECE,,0.0
SPORTS GOODS,,HONDURAS,,0.01
SPORTS GOODS,,HONG KONG,,0.65
SPORTS GOODS,,HUNGARY,,3.12
SPORTS GOODS,,INDONESIA,,0.87
SPORTS GOODS,,IRAN,,0.0
SPORTS GOODS,,IRELAND,,0.01
SPORTS GOODS,,ISRAEL,,0.03
SPORTS GOODS,,ITALY,,8.14
SPORTS GOODS,,JAPAN,,6.4
SPORTS GOODS,,KOREA DP RP,,0.01
SPORTS GOODS,,KOREA RP,,1.71
SPORTS GOODS,,LATVIA,,0.12
SPORTS GOODS,,LITHUANIA,,0.03
SPORTS GOODS,,MACAO,,0.03
SPORTS GOODS,,MADAGASCAR,,0.0
SPORTS GOODS,,MALAYSIA,,0.72
SPORTS GOODS,,MALTA,,0.01
SPORTS GOODS,,MEXICO,,0.25
SPORTS GOODS,,MYANMAR,,0.05
SPORTS GOODS,,NEPAL,,0.0
SPORTS GOODS,,NETHERLAND,,1.28
SPORTS GOODS,,NETHERLANDANTIL,,0.0
SPORTS GOODS,,NEW ZEALAND,,0.04
SPORTS GOODS,,NORWAY,,0.01
SPORTS GOODS,,PAKISTAN IR,,1.5
SPORTS GOODS,,PHILIPPINES,,0.36
SPORTS GOODS,,POLAND,,0.1
SPORTS GOODS,,PORTUGAL,,0.34
SPORTS GOODS,,ROMANIA,,0.02
SPORTS GOODS,,RUSSIA,,0.09
SPORTS GOODS,,SAUDI ARAB,,0.0
SPORTS GOODS,,SINGAPORE,,1.73
SPORTS GOODS,,SLOVAK REP,,0.12
SPORTS GOODS,,SLOVENIA,,0.54
SPORTS GOODS,,SOUTH AFRICA,,0.03
SPORTS GOODS,,SPAIN,,0.63
SPORTS GOODS,,SRI LANKA DSR,,0.0
SPORTS GOODS,,SWEDEN,,0.42
SPORTS GOODS,,SWITZERLAND,,1.1
SPORTS GOODS,,TAIWAN,,20.12
SPORTS GOODS,,THAILAND,,2.77
SPORTS GOODS,,TUNISIA,,0.03
SPORTS GOODS,,TURKEY,,0.22
SPORTS GOODS,,U ARAB EMTS,,0.87
SPORTS GOODS,,U K,,2.04
SPORTS GOODS,,U S A,,26.85
SPORTS GOODS,,UKRAINE,,0.0
SPORTS GOODS,,UNSPECIFIED,,0.4
SPORTS GOODS,,VIETNAM SOC REP,,0.93
FERTILEZERS CRUDE,KGS,ALGERIA,,12.09
FERTILEZERS CRUDE,KGS,ARGENTINA,,0.01
FERTILEZERS CRUDE,KGS,AUSTRALIA,,0.57
FERTILEZERS CRUDE,KGS,AUSTRIA,,0.0
FERTILEZERS CRUDE,KGS,BELGIUM,,0.0
FERTILEZERS CRUDE,KGS,CANADA,,2.69
FERTILEZERS CRUDE,KGS,CHILE,,0.11
FERTILEZERS CRUDE,KGS,CHINA P RP,,7.23
FERTILEZERS CRUDE,KGS,EGYPT A RP,,109.62
FERTILEZERS CRUDE,KGS,FRANCE,,0.09
FERTILEZERS CRUDE,KGS,GERMANY,,0.24
FERTILEZERS CRUDE,KGS,IRELAND,,0.73
FERTILEZERS CRUDE,KGS,ISRAEL,,2.63
FERTILEZERS CRUDE,KGS,ITALY,,3.48
FERTILEZERS CRUDE,KGS,JAPAN,,0.01
FERTILEZERS CRUDE,KGS,JORDAN,,307.79
FERTILEZERS CRUDE,KGS,KOREA RP,,0.0
FERTILEZERS CRUDE,KGS,MALAYSIA,,0.0
FERTILEZERS CRUDE,KGS,MEXICO,,0.31
FERTILEZERS CRUDE,KGS,MOROCCO,,171.5
FERTILEZERS CRUDE,KGS,MOZAMBIQUE,,2.86
FERTILEZERS CRUDE,KGS,NETHERLAND,,0.02
FERTILEZERS CRUDE,KGS,NORWAY,,1.11
FERTILEZERS CRUDE,KGS,PAKISTAN IR,,0.14
FERTILEZERS CRUDE,KGS,PERU,,34.64
FERTILEZERS CRUDE,KGS,RUSSIA,,0.01
FERTILEZERS CRUDE,KGS,SENEGAL,,6.77
FERTILEZERS CRUDE,KGS,SOUTH AFRICA,,8.97
FERTILEZERS CRUDE,KGS,SPAIN,,0.13
FERTILEZERS CRUDE,KGS,SWITZERLAND,,0.0
FERTILEZERS CRUDE,KGS,THAILAND,,0.11
FERTILEZERS CRUDE,KGS,TOGO,,49.88
FERTILEZERS CRUDE,KGS,TURKEY,,0.02
FERTILEZERS CRUDE,KGS,U K,,0.04
FERTILEZERS CRUDE,KGS,U S A,,4.47
FERTILEZERS CRUDE,KGS,VIETNAM SOC REP,,0.52
FERTILEZERS MANUFACTURED,KGS,ARGENTINA,,0.0
FERTILEZERS MANUFACTURED,KGS,AUSTRALIA,,0.0
FERTILEZERS MANUFACTURED,KGS,BAHARAIN IS,,31.59
FERTILEZERS MANUFACTURED,KGS,BELARUS,,163.66
FERTILEZERS MANUFACTURED,KGS,BELGIUM,,6.8
FERTILEZERS MANUFACTURED,KGS,BRAZIL,,0.0
FERTILEZERS MANUFACTURED,KGS,BULGARIA,,3.86
FERTILEZERS MANUFACTURED,KGS,CANADA,,301.55
FERTILEZERS MANUFACTURED,KGS,CHILE,,9.84
FERTILEZERS MANUFACTURED,KGS,CHINA P RP,,1065.35
FERTILEZERS MANUFACTURED,KGS,CZECH REPUBLIC,,0.0
FERTILEZERS MANUFACTURED,KGS,DENMARK,,0.0
FERTILEZERS MANUFACTURED,KGS,FINLAND,,13.54
FERTILEZERS MANUFACTURED,KGS,FRANCE,,0.04
FERTILEZERS MANUFACTURED,KGS,GEORGIA,,5.46
FERTILEZERS MANUFACTURED,KGS,GERMANY,,59.67
FERTILEZERS MANUFACTURED,KGS,GREECE,32396000000.0,0.39
FERTILEZERS MANUFACTURED,KGS,HUNGARY,805367000000.0,0.0
FERTILEZERS MANUFACTURED,KGS,INDONESIA,62615000000.0,44.95
FERTILEZERS MANUFACTURED,KGS,IRAN,1788548000000.0,529.49
FERTILEZERS MANUFACTURED,KGS,ISRAEL,1281538000000.0,181.92
FERTILEZERS MANUFACTURED,KGS,ITALY,21244000000.0,0.68
FERTILEZERS MANUFACTURED,KGS,JAPAN,218000000.0,0.3
FERTILEZERS MANUFACTURED,KGS,JORDAN,334000000.0,221.67
FERTILEZERS MANUFACTURED,KGS,KOREA RP,849506000000.0,20.92
FERTILEZERS MANUFACTURED,KGS,KUWAIT,198000000.0,20.26
FERTILEZERS MANUFACTURED,KGS,LITHUANIA,3000000.0,129.48
FERTILEZERS MANUFACTURED,KGS,MALAYSIA,3568000000.0,0.04
FERTILEZERS MANUFACTURED,KGS,MEXICO,41000000.0,0.02
FERTILEZERS MANUFACTURED,KGS,MOROCCO,0.0,19.54
FERTILEZERS MANUFACTURED,KGS,NETHERLAND,53304000000.0,2.67
FERTILEZERS MANUFACTURED,KGS,NORWAY,189000000.0,14.15
FERTILEZERS MANUFACTURED,KGS,OMAN,2000000.0,468.99
FERTILEZERS MANUFACTURED,KGS,PAKISTAN IR,1664000000.0,34.48
FERTILEZERS MANUFACTURED,KGS,PERU,3207260000000.0,0.0
FERTILEZERS MANUFACTURED,KGS,PHILIPPINES,125000000.0,0.82
FERTILEZERS MANUFACTURED,KGS,POLAND,171298000000.0,0.18
FERTILEZERS MANUFACTURED,KGS,QATAR,19000000.0,53.66
FERTILEZERS MANUFACTURED,KGS,RUSSIA,29000000.0,410.88
FERTILEZERS MANUFACTURED,KGS,SAUDI ARAB,69000000.0,509.4
FERTILEZERS MANUFACTURED,KGS,SINGAPORE,518000000.0,0.8
FERTILEZERS MANUFACTURED,KGS,SOUTH AFRICA,35000000.0,0.1
FERTILEZERS MANUFACTURED,KGS,SPAIN,0.0,1.56
FERTILEZERS MANUFACTURED,KGS,SWEDEN,177000000.0,0.29
FERTILEZERS MANUFACTURED,KGS,SWITZERLAND,16000000000.0,0.0
FERTILEZERS MANUFACTURED,KGS,TAIWAN,18000000.0,4.37
FERTILEZERS MANUFACTURED,KGS,THAILAND,1150382000000.0,0.05
FERTILEZERS MANUFACTURED,KGS,TURKEY,614555000000.0,0.03
FERTILEZERS MANUFACTURED,KGS,TURKMENISTAN,67000000.0,0.21
FERTILEZERS MANUFACTURED,KGS,U ARAB EMTS,7687000000.0,74.2
FERTILEZERS MANUFACTURED,KGS,U K,108000000.0,2.97
FERTILEZERS MANUFACTURED,KGS,U S A,12000000000.0,207.18
FERTILEZERS MANUFACTURED,KGS,UKRAINE,41000000.0,15.45
FERTILEZERS MANUFACTURED,KGS,UZBEKISTAN,9057475000000.0,8.93
FERTILEZERS MANUFACTURED,KGS,VIETNAM SOC REP,40000000.0,5.16
AYUSH AND HERBAL PRODUCTS,KGS,AFGHANISTAN,125317000000.0,0.51
AYUSH AND HERBAL PRODUCTS,KGS,ALBANIA,741307000000.0,0.03
AYUSH AND HERBAL PRODUCTS,KGS,AUSTRALIA,126000000.0,5.45
AYUSH AND HERBAL PRODUCTS,KGS,BANGLADESH PR,1376000000.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,BRAZIL,101000000.0,0.21
AYUSH AND HERBAL PRODUCTS,KGS,BULGARIA,1000000.0,0.06
AYUSH AND HERBAL PRODUCTS,KGS,CHAD,1260000000.0,0.05
AYUSH AND HERBAL PRODUCTS,KGS,CHILE,5000000.0,0.19
AYUSH AND HERBAL PRODUCTS,KGS,CHINA P RP,502000000.0,0.92
AYUSH AND HERBAL PRODUCTS,KGS,COSTA RICA,415000000.0,0.11
AYUSH AND HERBAL PRODUCTS,KGS,CROATIA,659182000000.0,0.75
AYUSH AND HERBAL PRODUCTS,KGS,EGYPT A RP,1463014000000.0,0.22
AYUSH AND HERBAL PRODUCTS,KGS,FRANCE,1279104000000.0,0.17
AYUSH AND HERBAL PRODUCTS,KGS,GEORGIA,43539000000.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,GERMANY,9267000000.0,19.56
AYUSH AND HERBAL PRODUCTS,KGS,HONG KONG,665011000000.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,INDONESIA,0.0,3.32
AYUSH AND HERBAL PRODUCTS,KGS,IRAN,21000000.0,0.18
AYUSH AND HERBAL PRODUCTS,KGS,ISRAEL,6761000000.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,ITALY,6000000.0,0.03
AYUSH AND HERBAL PRODUCTS,KGS,JAPAN,180804000000.0,0.02
AYUSH AND HERBAL PRODUCTS,KGS,KOREA RP,125000000.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,LESOTHO,1460000000.0,0.01
AYUSH AND HERBAL PRODUCTS,KGS,MADAGASCAR,291000000.0,1.44
AYUSH AND HERBAL PRODUCTS,KGS,MALAYSIA,172000000.0,0.64
AYUSH AND HERBAL PRODUCTS,KGS,MEXICO,417000000.0,0.19
AYUSH AND HERBAL PRODUCTS,KGS,MOROCCO,32987000000.0,0.12
AYUSH AND HERBAL PRODUCTS,KGS,MYANMAR,456711000000.0,0.05
AYUSH AND HERBAL PRODUCTS,KGS,NEPAL,71500000000.0,12.98
AYUSH AND HERBAL PRODUCTS,KGS,NETHERLAND,33000000000.0,4.58
AYUSH AND HERBAL PRODUCTS,KGS,NIGERIA,277715000000.0,0.28
AYUSH AND HERBAL PRODUCTS,KGS,PAKISTAN IR,169000000.0,0.84
AYUSH AND HERBAL PRODUCTS,KGS,PERU,1398846000000.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,POLAND,58880000000.0,0.1
AYUSH AND HERBAL PRODUCTS,KGS,ROMANIA,983000000.0,0.16
AYUSH AND HERBAL PRODUCTS,KGS,RUSSIA,12000.0,0.46
AYUSH AND HERBAL PRODUCTS,KGS,SINGAPORE,470.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,SOUTH AFRICA,228900.0,0.06
AYUSH AND HERBAL PRODUCTS,KGS,SPAIN,182438.0,0.14
AYUSH AND HERBAL PRODUCTS,KGS,SRI LANKA DSR,3000.0,0.54
AYUSH AND HERBAL PRODUCTS,KGS,TANZANIA REP,10489.0,0.38
AYUSH AND HERBAL PRODUCTS,KGS,THAILAND,76940.0,0.0
AYUSH AND HERBAL PRODUCTS,KGS,TURKEY,109335.0,0.26
AYUSH AND HERBAL PRODUCTS,KGS,U ARAB EMTS,25726.0,0.05
AYUSH AND HERBAL PRODUCTS,KGS,U K,300000.0,0.19
AYUSH AND HERBAL PRODUCTS,KGS,U S A,10000.0,0.33
AYUSH AND HERBAL PRODUCTS,KGS,UGANDA,229890.0,0.13
AYUSH AND HERBAL PRODUCTS,KGS,UNSPECIFIED,8000.0,2.22
AYUSH AND HERBAL PRODUCTS,KGS,UZBEKISTAN,2630.0,0.01
